'34f52547,arinamaros,2023-03-30 16:18:15,user account'
'38284b2e,arinamaros,2023-03-30 15:16:14,profile functionality'
'65a5f608,Shalini,2023-03-30 14:44:34,redirected page to custom menu displaygrid instead of index, and added icons for standard menu displaygrid'
'08ecea3e,Shalini,2023-03-30 14:28:26,minor changes'
'56729800,Shalini,2023-03-30 14:08:32,changed css of menu items displaygrid'
'adffe0a2,Shalini,2023-03-30 12:59:20,added shopping cart, chef hat, and info icons'
'f26fb375,Shalini,2023-03-30 12:47:41,experimenting with buttons and made changes'
'453cbb1d,arinamaros,2023-03-29 16:31:01,cust menus'
'1d03d249,arinamaros,2023-03-29 16:14:19,displaygrid changes'
'd21f164b,arinamaros,2023-03-29 16:07:49,fixes'
'32c71cbd,arinamaros,2023-03-29 15:39:41,icons'
'd5f6864c,arinamaros,2023-03-29 15:30:45,displaygrid fixes'
'6648d58a,arinamaros,2023-03-29 15:05:30,displaygrid changes'
'09028655,arinamaros,2023-03-29 13:31:10,test 3'
'5769204a,arinamaros,2023-03-29 13:05:24,test 2'
'7c0a9164,arinamaros,2023-03-29 12:50:33,test'
'afb18b1a,arinamaros,2023-03-29 12:47:52,retrying ignorecase'
'ad1a2519,arinamaros,2023-03-29 12:44:24,model lowercasing'
'4eb69bb6,Shalini,2023-03-29 12:16:24,changing css card variables and fixing layout and removing html tags'
'ad77f221,arinamaros,2023-03-29 11:59:53,fixed star rating css pulling twice'
'ef66f986,arinamaros,2023-03-29 11:34:02,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'572e8176,arinamaros,2023-03-29 11:33:43,case sensitivity fixes'
'dda802e8,Shalini,2023-03-29 01:28:25,created css cards for custom menus displaygrid'
'2ff0d1bf,Shalini,2023-03-29 00:46:55,changed css for standard menu cards in eventdream.css file'
'b0f8f0e4,Shalini,2023-03-29 00:21:06,ensured the content inside card showed up in new css cards'
'b9f5ecb9,Shalini,2023-03-28 23:58:37,adding button feature for standard menus'
'631fdd0e,Shalini,2023-03-28 23:49:35,testing buttons on standard menu displaygrid'
'13ce36dc,arinamaros,2023-03-28 20:04:45,db fixes'
'712b8ab0,arinamaros,2023-03-28 17:41:59,merge fix'
'21c493d6,arinamaros,2023-03-28 17:25:21,test'
'4d9a6d05,Your Name,2023-03-28 16:02:31,venue.displaygrid'
'c20e383c,Your Name,2023-03-28 15:59:14,venue.displaygrid'
'a36d5da9,arinamaros,2023-03-28 15:15:55,filter'
'af84e7b1,arinamaros,2023-03-28 13:41:05,filters'
'75e3e698,Your Name,2023-03-28 13:16:12,fixed route'
'5deb99e0,Your Name,2023-03-28 13:10:03,fixed route'
'ef2c2d1a,arinamaros,2023-03-27 19:12:01,form fixes'
'4c53cef4,Your Name,2023-03-26 16:34:18,added icons'
'da5fec7b,Your Name,2023-03-26 16:21:35,add icon'
'ec646520,Your Name,2023-03-26 15:31:55,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'72ca09a8,Your Name,2023-03-26 15:30:21,changed date format'
'ea4ab464,arinamaros,2023-03-24 22:04:05,font awesome icons'
'c51af082,arinamaros,2023-03-24 21:35:53,indentation fixes'
'd3c0a77b,arinamaros,2023-03-24 21:30:14,admin menu change'
'b6df4f6c,arinamaros,2023-03-24 21:26:34,navAuth changes'
'4847c8ab,arinamaros,2023-03-24 21:17:45,homepage scroll fix'
'e437d437,arinamaros,2023-03-24 21:13:59,navbar backdrop filter'
'31b9fb78,arinamaros,2023-03-24 20:51:35,navbar changes'
'73fc5cb6,arinamaros,2023-03-24 20:03:59,navbar css'
'903241f3,arinamaros,2023-03-24 19:49:40,switch to bootstrap 5'
'bab52eb0,Shalini,2023-03-24 15:57:49,editing custom menu works but need to change from tables to displaygrid instead'
'122c1e62,Shalini,2023-03-24 15:36:07,added menu items and shopping cart function in custom menu controller and relevant routes in web.php'
'8c22bc50,Shalini,2023-03-24 15:09:28,added code in custommenu custommenulog and menuitem model files'
'163a29eb,Shalini,2023-03-24 14:04:44,added images and other small changes to cards'
'cb195e6c,Shalini,2023-03-24 13:28:40,made the route buttons inside menu cards for standard, menu items, and custom'
'dd9c21e5,Shalini,2023-03-24 13:01:43,created hovering image cards in menu options page for standard custom and menu items'
'334c47fd,arinamaros,2023-03-23 21:41:38,route fixes'
'e7f22a10,Your Name,2023-03-23 19:43:03,fixed venue.filter route'
'3b3574c5,Your Name,2023-03-23 19:23:55,added route'
'4142a0c4,arinamaros,2023-03-23 11:22:54,route fix'
'4aca0899,arinamaros,2023-03-23 11:15:10,menu fixes'
'8bacbed4,arinamaros,2023-03-23 10:27:04,displaygrid fixes'
'c9ee71e2,arinamaros,2023-03-23 10:11:34,calendar fixes'
'3ba9fa6e,Your Name,2023-03-22 23:58:40,min max venues'
'b5fd23c5,Your Name,2023-03-22 23:32:53,min-max'
'0a2f5bfa,arinamaros,2023-03-22 18:20:45,flash alert colors'
'14800bd1,arinamaros,2023-03-22 18:15:37,bug fixes'
'a8ea9669,arinamaros,2023-03-22 17:26:23,menus'
'b60d40b7,Shalini,2023-03-22 14:43:48,unable to make the redirection to custom menu create page with description filled'
'c18acb9d,Shalini,2023-03-22 13:06:09,made menu item names show in description field of the custom menu'
'f4c937d7,Shalini,2023-03-22 12:52:51,made menu item IDs show in description field of the custom menu'
'2fa00dbc,Shalini,2023-03-22 11:52:31,made menu item IDs show in custom menu and log in database table - it picked up on it'
'c505a00d,Shalini,2023-03-22 00:20:23,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'bc08a1f7,Shalini,2023-03-22 00:19:58,created custshow.blade and custshow_fields.blade files for custom menu - pending issue'
'11ae1010,Your Name,2023-03-22 00:11:10,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'cf68994b,Your Name,2023-03-22 00:10:51,filter'
'c559cc4f,Shalini,2023-03-22 00:08:42,created displaygrid.blade file, displaygrid function in controller, displaygrid and custshow routes in web.php for custommenus'
'73bfc286,Your Name,2023-03-21 23:58:55,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'5b2dc82c,Your Name,2023-03-21 23:57:54,add filter button'
'64307783,Shalini,2023-03-21 23:54:08,created menu options page with the three buttons'
'8d18d416,Shalini,2023-03-21 18:25:35,trying to fix bootstrap and css and make create custom menu button functional and show output of checkboxes'
'fd1a8417,Shalini,2023-03-21 15:34:07,added menuitem routes and edited create.blade'
'06004905,Shalini,2023-03-21 13:56:43,created checkboxes beside Details buttons and Add Menu Items to Custom Menu button at bottom right of menuitems displaygrid page that opens create custom menu page'
'1b0f1463,arinamaros,2023-03-21 13:06:56,bug fixes'
'2a0b1d61,Shalini,2023-03-21 12:56:56,created custshow.blade and custshow_fields.blade files for menuitems - need to fix error'
'e88cbcd5,Shalini,2023-03-21 12:17:43,created displaygrid.blade file, displaygrid function in controller, displaygrid route and custshow routes in web.php for menuitems'
'd67473f8,arinamaros,2023-03-21 00:36:57,fixed home page directories'
'40bdcb9c,Your Name,2023-03-20 23:46:34,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'dac506b5,Your Name,2023-03-20 23:45:55,edited css'
'f6c85f98,arinamaros,2023-03-20 23:20:24,added home page links'
'a5c77605,arinamaros,2023-03-20 20:56:56,product image upload fixes'
'c1770ed9,arinamaros,2023-03-20 19:18:22,fixed home page layout'
'6ac82f3e,arinamaros,2023-03-20 18:10:53,added links to images'
'd9cec8e5,arinamaros,2023-03-20 18:03:42,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'f0a72e4d,arinamaros,2023-03-20 17:59:10,added homepage scroll bars'
'ebc17897,Your Name,2023-03-20 17:18:56,edited modal'
'ba3fe055,arinamaros,2023-03-20 14:17:18,fixed menu ratings display'
'0ed217ee,arinamaros,2023-03-20 14:13:48,fixed venue ratings display'
'f7cbdc66,arinamaros,2023-03-10 00:41:31,bug fix'
'597279d3,arinamaros,2023-03-10 00:32:45,navbar fixes'
'c6643e3f,arinamaros,2023-03-10 00:22:20,fixed menu custshow page added menuitems'
'244f1c3d,arinamaros,2023-03-09 23:31:50,fixed assign menu items'
'6ddd5e71,arinamaros,2023-03-09 23:01:02,menu item images'
'5ed60dce,arinamaros,2023-03-09 22:00:32,added new photos'
'14af1d0e,arinamaros,2023-03-09 21:46:46,fixed menu controller'
'c986077d,arinamaros,2023-03-09 16:51:02,modal header'
'a5f744be,arinamaros,2023-03-09 16:39:56,added menu search'
'b87665d4,arinamaros,2023-03-09 16:35:18,products and venue search working'
'd052ee77,arinamaros,2023-03-09 00:15:20,added function to return to custshow page after rating'
'e5416d14,Shalini,2023-03-08 20:53:30,changed message pop-up for user's location'
'8b311cfc,Shalini,2023-03-08 20:51:40,changed sizes and images of both markers to look neat on map'
'2b8e5d83,Shalini,2023-03-08 20:50:55,marker for specific venue to show only along with user's current location in details'
'171b60f7,Shalini,2023-03-08 20:47:51,red marker to show user's current live location'
'd14b787a,arinamaros,2023-03-08 16:57:02,Menu Custshow ratings'
'7adf2634,arinamaros,2023-03-08 16:46:11,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'630743e5,arinamaros,2023-03-08 16:45:39,Fixed edit menunitems'
'4868de53,arinamaros,2023-03-08 16:38:51,Fixed edit menu items'
'e5fc0252,Your Name,2023-03-08 16:36:32,fixed search venuename'
'e88f560c,Your Name,2023-03-08 14:50:47,returned venues'
'6bc18143,Your Name,2023-03-07 22:58:41,added faq'
'9902ede0,Your Name,2023-03-07 20:58:17,edited css aboutus'
'f003a87c,Shalini,2023-03-06 13:38:29,attempted to create assign menuitems to standardmenu'
'3e067d12,arinamaros,2023-03-05 17:29:42,menu fixes'
'e5ef6af8,arinamaros,2023-03-05 17:20:41,fixed navbar and css'
'222b0411,Shalini,2023-03-05 15:24:28,made average ratings show on standardmenus displaygrid'
'd4aa8141,Shalini,2023-03-05 15:09:50,drilled down on average rating standardmenus'
'00bcfd23,Shalini,2023-03-05 15:02:57,view average of all standardmenu ratings submitted'
'9768cbbe,Shalini,2023-03-05 14:54:19,can select standardmenu to rate, added star rating component, changed view using css'
'ab178046,Shalini,2023-03-05 14:26:43,put foreign key in the flow standardmenu ratings'
'90d0fa13,Shalini,2023-03-05 14:11:51,generate bread for standardmenu star ratings'
'93029d3d,Shalini,2023-03-05 13:33:52,made carousel show up in custshow standardmenu'
'187526e1,Your Name,2023-03-04 23:41:00,added to display.blade'
'5f26b5c6,Your Name,2023-03-04 23:33:10,edited css'
'dccdc368,Your Name,2023-03-04 23:23:14,added css'
'cee95723,Your Name,2023-03-04 23:22:07,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'407d0c12,Your Name,2023-03-04 23:21:33,added search bar'
'28debf15,Shalini,2023-03-04 22:26:15,fixed carousel errors'
'5031ab7c,Shalini,2023-03-04 21:32:22,display collection of images for an entity in carousel for standardmenu'
'6f8da004,Shalini,2023-03-04 21:18:35,code for uploading standardmenu images and saving to database'
'1e62c11b,Shalini,2023-03-04 20:26:18,created and scaffolded standardmenuimages table and multiple images can be uploaded'
'2a8c5156,arinamaros,2023-03-04 15:34:55,bug fixes'
'c25dda71,Shalini,2023-03-04 14:37:39,edited show and custshow functions in standardmenu controller'
'89cd3c09,Shalini,2023-03-04 13:37:21,fixed custshow.blade error and added custshow_fields.blade for standardmenus'
'fe8e715b,Shalini,2023-03-04 13:28:45,added custshow.blade for standardmenus'
'b899af7b,Shalini,2023-03-03 22:36:09,added menus in navbar for app.blade file and all custshow.blade and displaygrid.blade files'
'ef6b046f,Shalini,2023-03-03 22:06:41,added displaygrid additem emptycart and custshow functions in standardmenu controller'
'e73420eb,Shalini,2023-03-03 22:00:17,added show edit and update functions in standardmenu controller'
'2489df80,Shalini,2023-03-03 21:47:51,corrected code in displaygrid for standardmenus'
'18bcc2e3,Shalini,2023-03-03 13:27:12,fixed error by adding endforeach'
'ab1c9c96,Shalini,2023-03-03 13:24:00,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'35e3554d,Shalini,2023-03-03 13:23:05,added routes for standardmenu functions and fixed some errors'
'df7336cc,Your Name,2023-03-03 12:25:18,removed id fields'
'e341c2c9,Your Name,2023-03-03 11:53:33,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'2d30fdf6,Your Name,2023-03-03 11:52:54,edited modalbooking'
'71459254,Shalini,2023-03-02 17:19:14,did not save file'
'44d5f83a,Shalini,2023-03-02 17:18:23,edited show function and added displaygrid additem emptycart and custshow functions'
'b5fc4fd0,Shalini,2023-03-02 16:21:34,added javascript for adding standard menu to cart and empty cart'
'28ebf5e9,Shalini,2023-03-02 16:18:28,code for standard menu panel'
'691b7508,Shalini,2023-03-02 16:11:32,added navbar routes for standard menus displaygrid'
'7b733f6b,Shalini,2023-03-01 23:45:14,added routes in web.php'
'05f0496a,Shalini,2023-03-01 23:32:50,scaffolded custommenulog'
'799c130a,Shalini,2023-03-01 23:32:03,scaffolded custommenu'
'0594853f,Shalini,2023-03-01 23:30:56,scaffolded standardmenu and standardmenulog'
'de7944a6,Shalini,2023-03-01 23:28:26,scaffolded menuitem'
'b78626c6,Your Name,2023-03-01 16:54:26,added venueid'
'baaeda6e,Your Name,2023-03-01 16:49:04,added dateclick function'
'3cafc0f3,arinamaros,2023-02-28 17:40:12,finished venue shopping and details pages with calendar and map info'
'4e48226f,arinamaros,2023-02-28 13:26:09,made all bookings show up'
'e11a2cc4,Your Name,2023-02-28 12:00:12,calendar display'
'0b54e819,Your Name,2023-02-28 11:24:00,added venuevents'
'664a3373,Your Name,2023-02-28 10:36:43,fixed json'
'542883f7,arinamaros,2023-02-27 22:54:52,added venue images'
'ec4fe943,arinamaros,2023-02-27 18:28:33,css'
'4ce16d5b,arinamaros,2023-02-27 18:13:12,added carousel photos'
'973c153c,arinamaros,2023-02-27 16:46:10,added venue shopping'
'c1e7dbdd,arinamaros,2023-02-25 13:39:20,bug fixes'
'f04ecfab,arinamaros,2023-02-23 22:24:00,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'e3c7294e,arinamaros,2023-02-23 22:22:11,changed routes'
'2930cd64,Your Name,2023-02-23 21:58:53,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'6448cbe4,Your Name,2023-02-23 21:57:59,edited about us'
'542f2b6b,arinamaros,2023-02-23 21:01:48,added cart functionality to product pages'
'a6ba0c6d,Your Name,2023-02-23 17:33:20,fixed calender.js'
'b527d7f1,Your Name,2023-02-22 12:59:10,fixed bookings'
'72d3d92d,Your Name,2023-02-21 16:45:31,added dropdown'
'08a99a91,Your Name,2023-02-21 16:29:26,concated variables'
'5c3b528e,arinamaros,2023-02-19 18:40:22,added pricing to products and checkout'
'1677da79,arinamaros,2023-02-19 15:57:33,bug fix'
'02879a8e,arinamaros,2023-02-19 15:39:08,added product details link'
'ae291da6,arinamaros,2023-02-18 19:00:52,fixed website pages and layout and css'
'e712e4bc,Shalini,2023-02-18 16:06:29,adding interactive maps to laravel applications with leaflet js - step 4 - add a new location or marker'
'4b897676,Shalini,2023-02-18 15:03:03,adding interactive maps to laravel applications with leaflet js - step 3 - add markers to the map based on json'
'f784fece,Shalini,2023-02-18 14:44:41,adding interactive maps to laravel applications with leaflet js - step 2 - install leaflet with laravel mix'
'a80cf275,Shalini,2023-02-18 13:53:08,adding interactive maps to laravel applications with leaflet js - step 1 - get json data'
'2c0ea518,Shalini,2023-02-18 13:51:10,adding interactive maps to laravel applications with leaflet js - step 1 - get json data'
'580707f6,Shalini,2023-02-18 13:49:11,adding interactive maps to laravel applications with leaflet js - step 1 - get json data'
'a61c9a3f,Your Name,2023-02-18 01:22:09,created indexblade'
'802aceae,Your Name,2023-02-18 01:16:49,fixed error'
'9399a8b5,Your Name,2023-02-18 01:07:12,added route'
'6615f23a,arinamaros,2023-02-17 21:26:32,added update product image functionality'
'c92f43f2,arinamaros,2023-02-17 21:04:45,added product image editing functionality & improved usability'
'd0c4bf5b,arinamaros,2023-02-16 00:28:35,fixed more css'
'3bc02c0c,Shalini,2023-02-15 22:33:10,fixed products error in admin menu'
'92b5bac0,arinamaros,2023-02-15 20:21:25,added css in correct file'
'e4f86503,Shalini,2023-02-15 19:53:08,fixed small mistake in web.php route'
'9b49a7bc,Shalini,2023-02-15 19:49:08,adding star rating system for venue - step 7 - drilling down on average rating and tried to make feature appear but failed'
'e776055e,Shalini,2023-02-15 19:04:34,adding star rating system for venue - step 6 - view average of all ratings submitted'
'ea5271dd,arinamaros,2023-02-15 17:56:10,bug fixes'
'587a3884,Your Name,2023-02-15 13:24:58,fixed modal error'
'2f205eed,arinamaros,2023-02-15 12:37:55,fixed ratings and css'
'833b51bd,Shalini,2023-02-14 19:39:48,fixed buttons issue'
'36d8c72c,arinamaros,2023-02-14 11:54:29,bootstrap changes'
'302f0026,arinamaros,2023-02-13 20:22:23,bug fixes'
'7053cf54,Shalini,2023-02-13 19:31:39,fixed bootstrap error'
'4021432d,Shalini,2023-02-11 22:33:51,adding star rating for venue - step 4 - add star rating component'
'6dd91184,Shalini,2023-02-11 21:36:38,adding star rating for venue - step 3 - select which venue to rate'
'e4ab8319,arinamaros,2023-02-10 23:03:21,solved rate venue view to show up properly'
'd83c8d29,arinamaros,2023-02-10 01:14:05,fixed rating error & added navbar elements'
'6b447b1f,Shalini,2023-02-09 23:58:21,adding star rating system for venue - step 1 - putting foreign key in flow - need to fix error'
'8814be56,Shalini,2023-02-09 23:22:51,adding star rating system for venue - step 1 - generate bread'
'ef4ccbba,Your Name,2023-02-09 20:41:37,fixed variables'
'e79e6dc8,Your Name,2023-02-09 18:19:21,changed modalformheadings'
'7cb57909,Your Name,2023-02-09 17:53:04,created modalbooking.blade'
'68cb4758,Your Name,2023-02-08 23:24:14,scafold tables'
'4a633f9e,arinamaros,2023-02-08 21:13:12,added profile and employee menus'
'b7b4f9c0,Shalini,2023-02-08 20:41:47,roles and permissions step 6 - using roles to control what the user sees on login'
'fe4fc677,Shalini,2023-02-08 20:29:10,roles and permissions step 5 - enforce the permissions'
'38d8ef5f,Shalini,2023-02-08 18:49:54,roles and permissions step 4 - integrate assignRoles and assignPermissions into the UI'
'c770541d,Shalini,2023-02-08 18:41:55,roles and permissions step 3 - assign multiple permissions to a role'
'fea22c3d,Shalini,2023-02-08 18:25:34,roles and permissions step 2 - create and assign roles and permissions for spatie'
'ab3fd52e,Shalini,2023-02-08 17:56:47,roles and permissions step 2 - created new role'
'3d47347e,Shalini,2023-02-08 17:47:25,roles and permissions step 1 - install spatie'
'13aba46b,arinamaros,2023-02-08 16:06:51,login working'
'34436da5,arinamaros,2023-02-08 11:58:38,shopping cart working succesfully'
'79701b83,arinamaros,2023-02-08 01:14:29,fixed checkout.blade.php typo'
'bb89ed03,arinamaros,2023-02-08 01:01:22,fixed css buttons'
'bafe18e4,arinamaros,2023-02-08 00:54:47,added css'
'8ac1dea2,arinamaros,2023-02-07 23:56:10,deleted random text'
'529da0c1,arinamaros,2023-02-07 23:52:10,added navbar elements'
'41291e58,arinamaros,2023-02-07 23:47:57,added navbar elements'
'8cada471,Your Name,2023-02-07 23:29:43,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'9ac1acd1,Your Name,2023-02-07 23:28:47,navbar'
'239e4aed,arinamaros,2023-02-07 22:31:41,fixed database eventprodlog table'
'bb20bfef,arinamaros,2023-02-07 22:10:02,fixed product files'
'ec1b0af4,arinamaros,2023-02-07 21:51:18,added __DIR'
'f845748b,arinamaros,2023-02-07 21:48:53,added checkout'
'667bcb2e,arinamaros,2023-02-07 17:35:50,removed employeeController and route in web.php to fix route list'
'2bfdf308,Your Name,2023-02-07 16:18:36,added calendar route'
'1686278e,Your Name,2023-02-04 23:30:43,created display.blade.php'
'a99bb3e6,Your Name,2023-02-04 23:17:53,created calendarController'
'78c29efb,arinamaros,2023-02-03 20:06:28,changed title'
'b5c0b3c7,arinamaros,2023-02-03 18:02:21,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'caed038a,arinamaros,2023-02-03 18:01:42,testing changes'
'2b1a70a6,Your Name,2023-02-02 23:12:46,Merge branch 'main' of https://github.com/TUDublinBlanchBusinessIT/final-year-project-part-2-eventdream'
'5087c59e,Your Name,2023-02-02 23:09:46,test'
'b61fc7ab,arinamaros,2023-02-02 17:07:59,test 18'
'82de859e,arinamaros,2023-02-02 17:04:01,cleared cache'
'7e14d612,arinamaros,2023-02-02 13:55:11,test 17'
'e58df690,arinamaros,2023-02-02 13:52:50,test 16'
'd9ecdc98,arinamaros,2023-02-02 13:32:48,test 14'
'437b431c,arinamaros,2023-02-02 11:28:47,test 13'
'cb996d3b,arinamaros,2023-02-02 11:26:20,test 12'
'168eacf6,arinamaros,2023-02-02 11:25:19,test 11'
'2b54922c,Eoin OKennedy,2023-02-01 22:14:27,put db pwd in quotes in env file'
'0ac6ad46,arinamaros,2023-02-01 14:46:41,test 10'
'102999c8,arinamaros,2023-02-01 14:40:08,test 9'
'14e9a014,arinamaros,2023-02-01 14:22:21,test 8'
'65af0122,arinamaros,2023-02-01 13:26:00,test 7'
'2668a76c,arinamaros,2023-02-01 13:18:35,Create laravel.yml'
'ffd77bb3,arinamaros,2023-02-01 12:59:13,test 3'
'ffa4253a,arinamaros,2023-02-01 12:44:58,test 2'
'95ba9466,arinamaros,2023-02-01 12:27:04,test'
'3aaee83a,arinamaros,2023-01-31 18:00:48,added hello'
'7ee97584,Eoin OKennedy,2023-01-31 17:51:29,eoin adding hello file'
'1ae2e735,arinamaros,2023-01-30 16:57:01,moved .github folder'
'4c3b2d51,arinamaros,2023-01-30 16:29:16,added github-actions-deploy.yml'
'f71bd093,arinamaros,2023-01-30 16:25:50,scaffolded tables'
